product_id,product_name,category,subcategory,brand,base_price,cost_price,stock_quantity,rating,num_reviews,is_active,added_date
855,Columbia Sports Wear Model-100,Sports & Outdoors,Sports Wear,Columbia,4565.15,2701.65,2929,2.6,183,FALSE,1/9/2022
856,Adidas Sports Wear Model-569,Sports & Outdoors,Sports Wear,Adidas,747,521.54,2107,3.1,4712,TRUE,8/23/2023
857,Under Armour Sports Wear Model-541,Sports & Outdoors,Sports Wear,Under Armour,709.34,427.1,2917,2.7,2620,TRUE,3/11/2022
858,Puma Sports Wear Model-788,Sports & Outdoors,Sports Wear,Puma,4444.93,2911.13,651,2.7,3368,TRUE,10/4/2020
859,Reebok Sports Wear Model-686,Sports & Outdoors,Sports Wear,Reebok,1876.3,1244.3,1574,4.3,4500,FALSE,11/7/2022
860,Under Armour Sports Wear Model-674,Sports & Outdoors,Sports Wear,Under Armour,3001.53,1645.03,2592,3.9,1534,TRUE,12/2/2021
861,Columbia Sports Wear Model-452,Sports & Outdoors,Sports Wear,Columbia,358.07,237.93,1340,4.9,4336,TRUE,7/24/2021
862,Nike Sports Wear Model-201,Sports & Outdoors,Sports Wear,Nike,4031.06,2095.38,2242,4.3,167,TRUE,1/12/2026
863,Adidas Sports Wear Model-606,Sports & Outdoors,Sports Wear,Adidas,3019.45,1622.64,2287,3.2,2353,TRUE,7/22/2021
864,The North Face Sports Wear Model-248,Sports & Outdoors,Sports Wear,The North Face,3590.63,2075.18,2532,3.4,3740,FALSE,8/5/2024
865,Columbia Sports Wear Model-389,Sports & Outdoors,Sports Wear,Columbia,3221.33,2137.18,440,3.2,3870,FALSE,6/14/2020
866,Under Armour Sports Wear Model-882,Sports & Outdoors,Sports Wear,Under Armour,3185.09,1649.89,2244,4.8,3938,TRUE,9/19/2024
867,Adidas Sports Wear Model-402,Sports & Outdoors,Sports Wear,Adidas,3310.87,1426.43,83,3.5,610,TRUE,5/12/2019
868,Reebok Sports Wear Model-672,Sports & Outdoors,Sports Wear,Reebok,2865.81,1397,1423,4,1352,TRUE,9/28/2019
869,Puma Sports Wear Model-234,Sports & Outdoors,Sports Wear,Puma,3183.91,1389.24,4118,2.8,2912,TRUE,10/11/2025
870,Puma Sports Wear Model-151,Sports & Outdoors,Sports Wear,Puma,4848.36,3346.59,1474,3.2,4850,TRUE,1/8/2019
871,Columbia Camping Gear Model-677,Sports & Outdoors,Camping Gear,Columbia,1825,1043.7,725,3.4,4331,TRUE,7/25/2021
872,Under Armour Camping Gear Model-459,Sports & Outdoors,Camping Gear,Under Armour,3395.95,2267.38,2869,4.9,1207,TRUE,3/20/2022
873,Adidas Camping Gear Model-381,Sports & Outdoors,Camping Gear,Adidas,4596.43,1915.62,3828,4.2,4211,TRUE,8/25/2023
874,The North Face Camping Gear Model-172,Sports & Outdoors,Camping Gear,The North Face,3265.04,2226.75,1960,4,4999,TRUE,9/4/2021
875,Under Armour Camping Gear Model-652,Sports & Outdoors,Camping Gear,Under Armour,4665.46,2915.23,2207,4.6,168,FALSE,5/7/2021
876,Columbia Camping Gear Model-226,Sports & Outdoors,Camping Gear,Columbia,3643.89,1628.14,1339,2.7,825,TRUE,1/17/2021
877,Puma Camping Gear Model-255,Sports & Outdoors,Camping Gear,Puma,1549.75,663.91,4185,2.7,2097,TRUE,7/23/2024
878,Reebok Camping Gear Model-322,Sports & Outdoors,Camping Gear,Reebok,2531.05,1594.98,3733,2.6,477,TRUE,4/26/2019
879,Puma Camping Gear Model-479,Sports & Outdoors,Camping Gear,Puma,135.44,92.65,163,4.1,1066,FALSE,6/9/2021
880,Adidas Camping Gear Model-283,Sports & Outdoors,Camping Gear,Adidas,2224.49,1511.54,1656,2.8,2741,FALSE,9/18/2020
881,Nike Camping Gear Model-607,Sports & Outdoors,Camping Gear,Nike,4789.33,2786.96,430,3.1,4022,TRUE,5/25/2024
882,Reebok Camping Gear Model-910,Sports & Outdoors,Camping Gear,Reebok,3111.34,1937.59,1979,3.6,4236,FALSE,7/19/2024
883,Columbia Camping Gear Model-817,Sports & Outdoors,Camping Gear,Columbia,1650.77,1140.94,1563,4.1,3560,TRUE,5/12/2023
884,Reebok Camping Gear Model-930,Sports & Outdoors,Camping Gear,Reebok,4029.64,2239.49,2965,3.2,881,TRUE,9/7/2024
885,Under Armour Camping Gear Model-835,Sports & Outdoors,Camping Gear,Under Armour,2267.35,1512.52,1258,3.8,3274,TRUE,10/12/2025
886,Nike Camping Gear Model-922,Sports & Outdoors,Camping Gear,Nike,512.04,345.82,857,3.3,4729,TRUE,11/10/2020
887,Puma Camping Gear Model-557,Sports & Outdoors,Camping Gear,Puma,4643.31,3044.52,4451,4.6,4047,TRUE,1/19/2023
888,Columbia Camping Gear Model-329,Sports & Outdoors,Camping Gear,Columbia,1664.15,762.05,1677,2.7,3653,TRUE,10/19/2019
889,The North Face Camping Gear Model-756,Sports & Outdoors,Camping Gear,The North Face,3329.06,1630,4055,3.3,3136,TRUE,11/29/2025
890,The North Face Camping Gear Model-197,Sports & Outdoors,Camping Gear,The North Face,2120.88,1395.14,3108,3.4,414,TRUE,4/6/2020
891,The North Face Camping Gear Model-120,Sports & Outdoors,Camping Gear,The North Face,111.77,71.06,1405,3.7,3474,TRUE,11/6/2025
892,The North Face Camping Gear Model-936,Sports & Outdoors,Camping Gear,The North Face,2819.63,1822.9,3801,2.6,40,TRUE,5/9/2020
893,Columbia Camping Gear Model-433,Sports & Outdoors,Camping Gear,Columbia,634.93,297.27,437,4.7,3455,TRUE,1/27/2020
894,Reebok Camping Gear Model-438,Sports & Outdoors,Camping Gear,Reebok,3503.88,2347.96,4062,4.6,3138,TRUE,11/29/2020
895,Columbia Camping Gear Model-748,Sports & Outdoors,Camping Gear,Columbia,2785.88,1595.37,1374,4.3,4079,TRUE,4/26/2023
896,The North Face Camping Gear Model-504,Sports & Outdoors,Camping Gear,The North Face,944.66,635.99,3897,3.3,727,TRUE,11/26/2022
897,Adidas Camping Gear Model-877,Sports & Outdoors,Camping Gear,Adidas,3344.99,2133.98,4415,3.7,215,FALSE,8/24/2022
898,Puma Camping Gear Model-850,Sports & Outdoors,Camping Gear,Puma,3016.93,1294.59,2455,3.1,4986,TRUE,4/16/2020
899,Reebok Camping Gear Model-484,Sports & Outdoors,Camping Gear,Reebok,3535.34,2113.88,2585,4.9,4707,FALSE,12/21/2020
900,Columbia Camping Gear Model-307,Sports & Outdoors,Camping Gear,Columbia,1320.88,747.43,51,4.9,1155,FALSE,1/4/2024
901,Columbia Camping Gear Model-463,Sports & Outdoors,Camping Gear,Columbia,381.57,204.19,1872,4.2,3391,TRUE,1/23/2019
902,Puma Bicycles Model-790,Sports & Outdoors,Bicycles,Puma,303.37,131.34,4437,2.9,726,TRUE,5/6/2019
903,Adidas Bicycles Model-644,Sports & Outdoors,Bicycles,Adidas,457.34,242.56,1069,5,3906,TRUE,6/29/2025
904,Nike Bicycles Model-948,Sports & Outdoors,Bicycles,Nike,1376.71,857.06,3393,3.6,632,FALSE,7/7/2023
905,Columbia Bicycles Model-485,Sports & Outdoors,Bicycles,Columbia,2301.01,1470.02,755,4.3,447,TRUE,8/18/2021
906,Under Armour Bicycles Model-887,Sports & Outdoors,Bicycles,Under Armour,4974.08,2110.77,1518,3.5,3047,TRUE,2/1/2024
907,Puma Bicycles Model-572,Sports & Outdoors,Bicycles,Puma,3474.98,1775.86,3234,3.4,3751,TRUE,7/24/2020
908,Reebok Bicycles Model-591,Sports & Outdoors,Bicycles,Reebok,3217.99,2227.64,684,4.4,2765,TRUE,11/10/2023
909,Reebok Bicycles Model-121,Sports & Outdoors,Bicycles,Reebok,1628.89,1038.71,1244,3.1,446,TRUE,10/12/2023
910,The North Face Bicycles Model-220,Sports & Outdoors,Bicycles,The North Face,3516.25,1734.16,3975,4.1,3425,TRUE,3/17/2023
911,The North Face Bicycles Model-970,Sports & Outdoors,Bicycles,The North Face,1678.73,1093.25,3791,3,103,TRUE,4/14/2021
912,The North Face Bicycles Model-403,Sports & Outdoors,Bicycles,The North Face,4377.24,1967.46,4885,2.5,4020,TRUE,2/13/2026
913,The North Face Bicycles Model-692,Sports & Outdoors,Bicycles,The North Face,2095.13,965.26,4714,4.5,3095,TRUE,12/11/2022
914,The North Face Bicycles Model-214,Sports & Outdoors,Bicycles,The North Face,290.27,190.88,413,3.6,997,FALSE,10/9/2025
915,Nike Bicycles Model-967,Sports & Outdoors,Bicycles,Nike,1109.07,733.11,472,3.3,480,TRUE,4/30/2020
916,Nike Bicycles Model-960,Sports & Outdoors,Bicycles,Nike,2306,1319.58,3844,3.6,3528,TRUE,3/1/2020
917,Reebok Bicycles Model-391,Sports & Outdoors,Bicycles,Reebok,2880.53,1508.6,264,3.9,3172,TRUE,2/28/2025
918,Puma Bicycles Model-530,Sports & Outdoors,Bicycles,Puma,1363.01,883.53,1218,2.9,4188,TRUE,3/17/2019
919,Reebok Bicycles Model-601,Sports & Outdoors,Bicycles,Reebok,3350.96,1884.3,2547,4.3,3705,TRUE,11/14/2021
920,The North Face Bicycles Model-456,Sports & Outdoors,Bicycles,The North Face,1091.81,640.37,4350,4.4,4406,FALSE,12/25/2020
921,Puma Bicycles Model-614,Sports & Outdoors,Bicycles,Puma,4932.7,2250.39,1919,2.5,292,FALSE,9/23/2019
922,Under Armour Bicycles Model-933,Sports & Outdoors,Bicycles,Under Armour,1294.14,646.92,2907,2.5,1592,TRUE,4/25/2023
923,Puma Bicycles Model-844,Sports & Outdoors,Bicycles,Puma,4290.9,2563.21,537,4.6,3128,FALSE,11/7/2024
924,Nike Bicycles Model-648,Sports & Outdoors,Bicycles,Nike,1392.35,623.51,4380,3,2406,FALSE,6/17/2022
925,Reebok Bicycles Model-952,Sports & Outdoors,Bicycles,Reebok,3216.38,2054.44,975,4.1,3681,TRUE,9/17/2023
926,The North Face Bicycles Model-681,Sports & Outdoors,Bicycles,The North Face,1637,791.6,1373,4.2,1774,TRUE,3/11/2023
927,Reebok Bicycles Model-341,Sports & Outdoors,Bicycles,Reebok,2047.48,1107.19,4412,2.7,1824,TRUE,5/1/2026
928,The North Face Bicycles Model-473,Sports & Outdoors,Bicycles,The North Face,3060.15,1321.57,610,4.3,3122,TRUE,4/18/2019
929,Under Armour Bicycles Model-708,Sports & Outdoors,Bicycles,Under Armour,4514.49,1871.02,3540,4.3,2305,TRUE,9/3/2019
930,The North Face Bicycles Model-924,Sports & Outdoors,Bicycles,The North Face,1742.11,982.38,2691,2.7,1824,TRUE,9/29/2020
931,Puma Bicycles Model-195,Sports & Outdoors,Bicycles,Puma,2803.03,1961.83,595,4.1,1315,FALSE,12/30/2024
932,Reebok Bicycles Model-738,Sports & Outdoors,Bicycles,Reebok,281.19,154.7,3489,4.9,409,FALSE,11/10/2024
933,Nike Bicycles Model-952,Sports & Outdoors,Bicycles,Nike,4463.77,2175.87,661,3.6,3495,FALSE,1/29/2020
934,Puma Water Sports Model-801,Sports & Outdoors,Water Sports,Puma,3798.61,1692.79,4991,3.2,16,FALSE,4/4/2024
935,Nike Water Sports Model-130,Sports & Outdoors,Water Sports,Nike,2790.03,1402.51,4250,4.4,2823,TRUE,2/21/2022
936,Columbia Water Sports Model-738,Sports & Outdoors,Water Sports,Columbia,68.13,40.49,3969,4.3,4828,TRUE,6/6/2024
937,Adidas Water Sports Model-106,Sports & Outdoors,Water Sports,Adidas,1431.51,586.98,481,3,2994,TRUE,10/30/2024
938,The North Face Water Sports Model-558,Sports & Outdoors,Water Sports,The North Face,2073.99,1045.84,4574,4,1458,TRUE,6/24/2022
939,Reebok Water Sports Model-579,Sports & Outdoors,Water Sports,Reebok,1525.71,802.22,823,4,4831,TRUE,9/3/2024
940,Adidas Water Sports Model-471,Sports & Outdoors,Water Sports,Adidas,913.94,386.22,4690,2.6,82,TRUE,7/11/2023
941,Adidas Water Sports Model-737,Sports & Outdoors,Water Sports,Adidas,1069.14,695.49,1187,3.6,3983,FALSE,8/13/2019
942,Reebok Water Sports Model-413,Sports & Outdoors,Water Sports,Reebok,1643.6,1076.72,1355,3.6,1411,TRUE,12/2/2025
943,Columbia Water Sports Model-859,Sports & Outdoors,Water Sports,Columbia,3720.25,1901.86,1626,4.2,2097,TRUE,1/10/2020
944,Adidas Water Sports Model-104,Sports & Outdoors,Water Sports,Adidas,2617.71,1139.12,2566,4.1,2776,FALSE,7/19/2023
945,Reebok Water Sports Model-202,Sports & Outdoors,Water Sports,Reebok,1389.56,836.04,3036,4.7,840,TRUE,12/25/2025
946,Reebok Water Sports Model-471,Sports & Outdoors,Water Sports,Reebok,3816.42,2651.65,2035,2.9,1677,FALSE,1/21/2023
947,Nike Water Sports Model-320,Sports & Outdoors,Water Sports,Nike,2526.16,1472.59,1984,2.8,2618,TRUE,8/2/2022
948,Adidas Water Sports Model-834,Sports & Outdoors,Water Sports,Adidas,3410.33,1589.59,2283,3.1,1185,TRUE,4/17/2021
949,Reebok Water Sports Model-859,Sports & Outdoors,Water Sports,Reebok,1753.68,955.35,4719,4.7,2669,FALSE,11/10/2020
950,Reebok Water Sports Model-302,Sports & Outdoors,Water Sports,Reebok,42.37,28.22,3062,2.5,3443,TRUE,8/27/2022
951,The North Face Water Sports Model-635,Sports & Outdoors,Water Sports,The North Face,1637.09,676.59,2497,4.5,1398,TRUE,6/20/2019
952,Puma Water Sports Model-654,Sports & Outdoors,Water Sports,Puma,4291.02,1921.39,3105,3,2845,FALSE,1/6/2021
953,Reebok Water Sports Model-850,Sports & Outdoors,Water Sports,Reebok,954.48,596.31,190,4.4,1288,TRUE,9/6/2024
954,Puma Water Sports Model-489,Sports & Outdoors,Water Sports,Puma,3622.5,1470.16,495,3.4,4411,TRUE,7/10/2020
955,Puma Water Sports Model-307,Sports & Outdoors,Water Sports,Puma,726.59,494.9,677,4.9,3769,TRUE,3/24/2019
956,Nike Water Sports Model-302,Sports & Outdoors,Water Sports,Nike,430.94,282.28,3680,4.4,1761,TRUE,1/26/2020
957,The North Face Water Sports Model-392,Sports & Outdoors,Water Sports,The North Face,4523.47,3081.22,3635,3.7,2764,FALSE,2/9/2025
958,Reebok Water Sports Model-531,Sports & Outdoors,Water Sports,Reebok,3486.01,1615.64,3994,2.7,3601,FALSE,2/2/2019
959,Reebok Water Sports Model-928,Sports & Outdoors,Water Sports,Reebok,164.81,100.06,2726,3.1,1509,TRUE,12/21/2020
960,Columbia Water Sports Model-901,Sports & Outdoors,Water Sports,Columbia,758.68,480.23,3197,4.5,2704,FALSE,1/29/2023
961,The North Face Water Sports Model-760,Sports & Outdoors,Water Sports,The North Face,984.31,537.45,3186,3.2,2360,TRUE,4/11/2020
962,Adidas Water Sports Model-492,Sports & Outdoors,Water Sports,Adidas,3135.06,1399.51,1384,2.9,4437,TRUE,2/23/2022
963,The North Face Water Sports Model-362,Sports & Outdoors,Water Sports,The North Face,2045.16,1233.19,1077,4,3167,TRUE,5/8/2021
964,Almarai Fresh Food Model-672,Grocery,Fresh Food,Almarai,2243.36,1353.5,3080,2.6,3543,TRUE,10/14/2025
965,Nestle Fresh Food Model-176,Grocery,Fresh Food,Nestle,1322.34,543.59,3148,4.1,4335,TRUE,10/25/2024
966,Pepsi Fresh Food Model-244,Grocery,Fresh Food,Pepsi,768.29,323.59,1193,4.9,4229,FALSE,3/2/2019
967,L'usine Fresh Food Model-596,Grocery,Fresh Food,L'Usine,3473.14,1917.36,4058,4.5,866,TRUE,10/2/2021
968,Albaik Fresh Food Model-749,Grocery,Fresh Food,Albaik,3258.13,1315.44,3085,4,3401,TRUE,7/18/2022
969,Pepsi Fresh Food Model-695,Grocery,Fresh Food,Pepsi,182.46,93.97,2458,2.7,1755,TRUE,11/19/2020
970,Nestle Fresh Food Model-729,Grocery,Fresh Food,Nestle,2648.2,1522,13,4.2,4492,FALSE,5/8/2019
971,Nestle Fresh Food Model-103,Grocery,Fresh Food,Nestle,352.26,189.56,2312,4,1428,TRUE,6/28/2023
972,Almarai Fresh Food Model-523,Grocery,Fresh Food,Almarai,1229.99,680.68,4158,4.1,4574,TRUE,12/5/2021
973,Coca Cola Fresh Food Model-314,Grocery,Fresh Food,Coca Cola,3851.67,2467.63,3997,2.8,925,TRUE,12/12/2020
974,Albaik Fresh Food Model-831,Grocery,Fresh Food,Albaik,4295.83,2634.43,4061,4.6,1740,TRUE,10/25/2019
975,Pepsi Fresh Food Model-800,Grocery,Fresh Food,Pepsi,2940.83,1989.97,449,4.5,1908,TRUE,9/12/2021
976,Almarai Fresh Food Model-580,Grocery,Fresh Food,Almarai,3857.98,2202.9,3999,3.3,3078,TRUE,12/24/2020
977,Almarai Fresh Food Model-669,Grocery,Fresh Food,Almarai,2781.07,1745.88,269,2.7,4305,FALSE,2/17/2022
978,Albaik Fresh Food Model-193,Grocery,Fresh Food,Albaik,839,515.16,1871,2.8,1306,FALSE,1/1/2023
979,Nestle Fresh Food Model-416,Grocery,Fresh Food,Nestle,3461.85,1787.33,1779,2.6,1740,TRUE,6/28/2020
980,Almarai Fresh Food Model-216,Grocery,Fresh Food,Almarai,2451.71,1310.03,138,3.3,2002,TRUE,7/16/2024
981,Coca Cola Fresh Food Model-657,Grocery,Fresh Food,Coca Cola,1580.42,893.61,650,3.8,1366,TRUE,8/25/2023
982,Sadia Fresh Food Model-367,Grocery,Fresh Food,Sadia,131.29,57.1,2818,2.8,3715,TRUE,6/12/2023
983,Almarai Fresh Food Model-680,Grocery,Fresh Food,Almarai,2770.64,1193.8,4708,3.4,793,TRUE,3/18/2019
984,Coca Cola Fresh Food Model-716,Grocery,Fresh Food,Coca Cola,356.53,213.08,1481,4.4,527,TRUE,6/14/2023
985,Coca Cola Fresh Food Model-259,Grocery,Fresh Food,Coca Cola,3189.79,1462.49,147,2.7,3676,TRUE,12/24/2020
986,Almarai Fresh Food Model-768,Grocery,Fresh Food,Almarai,4254.35,2834.26,745,4.6,2553,TRUE,11/3/2019
987,Coca Cola Fresh Food Model-383,Grocery,Fresh Food,Coca Cola,4580.24,2365.46,3174,2.7,1935,FALSE,5/27/2019
988,Albaik Fresh Food Model-602,Grocery,Fresh Food,Albaik,2481.7,1109.36,2312,3.4,4680,TRUE,11/13/2023
989,Pepsi Fresh Food Model-309,Grocery,Fresh Food,Pepsi,4214.01,2557.77,2874,3.1,1694,TRUE,4/22/2019
990,Almarai Fresh Food Model-827,Grocery,Fresh Food,Almarai,4774.04,2178.15,1081,3.3,558,TRUE,7/3/2022
991,Coca Cola Fresh Food Model-378,Grocery,Fresh Food,Coca Cola,4169.35,2140.38,979,3.7,290,TRUE,11/2/2019
992,Coca Cola Fresh Food Model-446,Grocery,Fresh Food,Coca Cola,3648.82,1569.53,1813,4.1,240,FALSE,12/21/2023
993,Sadia Fresh Food Model-985,Grocery,Fresh Food,Sadia,285,193.88,1227,3.2,0,FALSE,6/21/2022
994,Almarai Fresh Food Model-306,Grocery,Fresh Food,Almarai,3192.25,1600.56,3437,3.5,1956,TRUE,4/26/2025
995,Almarai Fresh Food Model-493,Grocery,Fresh Food,Almarai,1119.26,523.35,4239,4.9,2964,FALSE,2/12/2022
996,Sadia Beverages Model-702,Grocery,Beverages,Sadia,3029.01,1502.47,4131,2.5,95,TRUE,3/13/2025
997,L'usine Beverages Model-245,Grocery,Beverages,L'Usine,518.84,313.64,3998,3.4,757,TRUE,10/30/2023
998,Nestle Beverages Model-224,Grocery,Beverages,Nestle,1213.43,582.93,2971,2.5,145,TRUE,6/23/2025
999,L'usine Beverages Model-479,Grocery,Beverages,L'Usine,3845.01,2538.37,2955,3.8,2379,FALSE,3/23/2022
1000,Pepsi Beverages Model-200,Grocery,Beverages,Pepsi,815.07,448.78,4897,2.6,1749,TRUE,1/9/2019
1001,Almarai Beverages Model-456,Grocery,Beverages,Almarai,1882.76,812.5,4278,3.9,4947,TRUE,7/21/2023
1002,Pepsi Beverages Model-708,Grocery,Beverages,Pepsi,88.96,38.57,3986,4.4,264,FALSE,11/8/2022
1003,Almarai Beverages Model-860,Grocery,Beverages,Almarai,4596.51,2636.15,1323,3.5,3780,FALSE,2/9/2026
1004,L'usine Beverages Model-387,Grocery,Beverages,L'Usine,4014.04,2088.8,3206,4.1,1190,TRUE,3/14/2021
1005,Pepsi Beverages Model-541,Grocery,Beverages,Pepsi,3024.44,1523.51,4406,4.7,4571,FALSE,11/5/2020
1006,Almarai Beverages Model-103,Grocery,Beverages,Almarai,719.49,343.29,4552,4.9,658,TRUE,7/20/2021
1007,Albaik Beverages Model-447,Grocery,Beverages,Albaik,3917.14,1834.18,3996,3.4,2419,TRUE,10/31/2021
1008,L'usine Beverages Model-839,Grocery,Beverages,L'Usine,3928.12,2707.05,3842,2.8,4768,FALSE,4/25/2022
1009,L'usine Beverages Model-984,Grocery,Beverages,L'Usine,1097.24,536.52,4755,3.4,125,TRUE,7/23/2019
1010,Sadia Beverages Model-118,Grocery,Beverages,Sadia,3144.37,2182.25,4773,3.4,3854,TRUE,7/14/2022
1011,Albaik Beverages Model-360,Grocery,Beverages,Albaik,4557.24,2007.78,3678,4.2,4861,TRUE,4/12/2021
1012,Albaik Beverages Model-138,Grocery,Beverages,Albaik,3149.65,2161.23,4998,2.6,4265,TRUE,12/5/2021
1013,L'usine Beverages Model-634,Grocery,Beverages,L'Usine,292.87,127.38,3527,4.2,3620,TRUE,9/9/2020
1014,Coca Cola Beverages Model-106,Grocery,Beverages,Coca Cola,998.57,531.15,920,3.7,3505,TRUE,11/16/2020
1015,Sadia Beverages Model-443,Grocery,Beverages,Sadia,1821.4,905.05,1656,4.2,657,TRUE,11/8/2021
1016,Pepsi Beverages Model-531,Grocery,Beverages,Pepsi,475.6,216.85,1529,3.9,4718,TRUE,5/10/2022
1017,Almarai Beverages Model-372,Grocery,Beverages,Almarai,2464.01,1487.5,788,3.5,3679,TRUE,12/8/2022
1018,Coca Cola Beverages Model-667,Grocery,Beverages,Coca Cola,2751.33,1236.49,930,3.6,1672,TRUE,11/7/2025
1019,Pepsi Beverages Model-745,Grocery,Beverages,Pepsi,2036.46,1366.75,215,4.4,4449,TRUE,7/24/2025
1020,Albaik Beverages Model-462,Grocery,Beverages,Albaik,3262.1,1729.63,893,2.8,498,FALSE,3/12/2022
1021,Albaik Beverages Model-518,Grocery,Beverages,Albaik,1396.1,908.89,3928,3.4,3797,TRUE,4/16/2023
1022,Sadia Beverages Model-148,Grocery,Beverages,Sadia,1661.16,941.09,2891,2.6,636,TRUE,10/12/2021
1023,Coca Cola Beverages Model-687,Grocery,Beverages,Coca Cola,4921.16,2825.26,1271,3.4,127,TRUE,10/8/2024
1024,Albaik Beverages Model-247,Grocery,Beverages,Albaik,607.83,338.13,2743,4.4,877,TRUE,9/3/2021
1025,Nestle Beverages Model-256,Grocery,Beverages,Nestle,3384.16,1680.91,2732,2.9,2016,TRUE,1/27/2025
1026,L'usine Snacks Model-220,Grocery,Snacks,L'Usine,4166.08,2337.24,1000,4.7,4610,TRUE,11/30/2022
1027,Sadia Snacks Model-310,Grocery,Snacks,Sadia,2655.12,1706.7,349,4.6,2775,TRUE,3/3/2019
1028,Albaik Snacks Model-115,Grocery,Snacks,Albaik,2450.04,1519.48,4434,3.1,434,TRUE,4/21/2025
1029,Nestle Snacks Model-207,Grocery,Snacks,Nestle,1454.65,903.75,3889,3.7,3291,TRUE,9/24/2019
1030,Nestle Snacks Model-225,Grocery,Snacks,Nestle,4326.68,2684,2690,2.5,4010,TRUE,6/28/2025
1031,Albaik Snacks Model-462,Grocery,Snacks,Albaik,184.67,128.06,2402,4.9,2511,TRUE,2/10/2022
1032,Almarai Snacks Model-705,Grocery,Snacks,Almarai,4249.81,2903.09,953,4.7,2025,FALSE,11/13/2023
1033,Albaik Snacks Model-758,Grocery,Snacks,Albaik,1044.23,513.3,953,4.4,2600,TRUE,8/20/2023
1034,Albaik Snacks Model-422,Grocery,Snacks,Albaik,2128.81,1234.37,3783,4.1,4613,FALSE,1/7/2021
1035,Pepsi Snacks Model-268,Grocery,Snacks,Pepsi,2050.6,1260.7,1789,2.9,2166,TRUE,6/26/2024
1036,Coca Cola Snacks Model-792,Grocery,Snacks,Coca Cola,224.02,147.52,645,3.9,330,TRUE,8/3/2023
1037,Albaik Snacks Model-799,Grocery,Snacks,Albaik,3826.3,2455.44,894,4.8,2175,TRUE,8/14/2021
1038,L'usine Snacks Model-559,Grocery,Snacks,L'Usine,964.05,500.49,1889,2.9,4729,FALSE,4/25/2023
1039,Coca Cola Snacks Model-187,Grocery,Snacks,Coca Cola,3478.9,2060.49,3534,2.6,2901,TRUE,7/16/2025
1040,Almarai Snacks Model-107,Grocery,Snacks,Almarai,2359.25,1057.04,2195,3,1947,FALSE,9/11/2021
1041,Albaik Snacks Model-777,Grocery,Snacks,Albaik,1259.26,584.93,2042,3.8,551,TRUE,11/5/2019
1042,Nestle Snacks Model-297,Grocery,Snacks,Nestle,4976.55,2419.46,1543,3.4,3944,TRUE,11/27/2023
1043,Pepsi Snacks Model-523,Grocery,Snacks,Pepsi,2812.07,1229.72,890,4.4,2350,FALSE,4/13/2023
1044,Sadia Snacks Model-309,Grocery,Snacks,Sadia,135.61,64.63,4412,3.7,1875,TRUE,7/2/2022
1045,Almarai Snacks Model-431,Grocery,Snacks,Almarai,1410.05,958.16,3420,4.7,3703,TRUE,9/21/2019
1046,Pepsi Snacks Model-505,Grocery,Snacks,Pepsi,497.59,275.44,2677,4,3313,FALSE,8/5/2021
1047,Albaik Snacks Model-119,Grocery,Snacks,Albaik,3189.07,1288.82,4281,4.7,2199,TRUE,2/25/2025
1048,Sadia Snacks Model-405,Grocery,Snacks,Sadia,236.28,133.29,2997,3.7,852,FALSE,3/10/2023
1049,Albaik Snacks Model-642,Grocery,Snacks,Albaik,58.77,40.57,2167,4.7,4163,TRUE,6/15/2020
1050,L'usine Snacks Model-511,Grocery,Snacks,L'Usine,1428.82,917.2,1512,3.9,1396,FALSE,9/26/2019
1051,Albaik Snacks Model-809,Grocery,Snacks,Albaik,1034.07,530.75,4465,3.6,3554,TRUE,11/17/2019
1052,L'usine Snacks Model-806,Grocery,Snacks,L'Usine,2824.23,1209.07,699,3,1095,TRUE,8/11/2025
1053,Pepsi Snacks Model-862,Grocery,Snacks,Pepsi,1015.1,709.24,2502,3.3,1877,TRUE,3/15/2026
1054,Nestle Snacks Model-335,Grocery,Snacks,Nestle,3937.7,1902.52,917,4.1,3291,TRUE,6/30/2024
1055,Albaik Snacks Model-289,Grocery,Snacks,Albaik,1282.81,792.27,1618,3.9,3335,TRUE,4/13/2021
1056,Sadia Snacks Model-586,Grocery,Snacks,Sadia,4629.95,2753.4,1321,4.1,4574,TRUE,4/5/2025
1057,L'usine Dairy Model-312,Grocery,Dairy,L'Usine,1733.32,1036.09,1518,3.4,4127,TRUE,5/20/2019
1058,Sadia Dairy Model-507,Grocery,Dairy,Sadia,450.98,246.24,3343,2.6,1953,TRUE,8/24/2024
1059,L'usine Dairy Model-843,Grocery,Dairy,L'Usine,372.62,201.99,4268,3.6,109,TRUE,9/23/2024
1060,Albaik Dairy Model-114,Grocery,Dairy,Albaik,1555.76,842.63,3388,4.8,2055,TRUE,1/16/2019
1061,L'usine Dairy Model-354,Grocery,Dairy,L'Usine,3477.22,2003.92,3419,3.7,610,TRUE,12/15/2024
1062,Nestle Dairy Model-554,Grocery,Dairy,Nestle,3349.31,1952.23,1813,4,4424,TRUE,2/10/2026
1063,Nestle Dairy Model-874,Grocery,Dairy,Nestle,1124.23,785.46,4556,4.7,1505,FALSE,4/1/2026
1064,Nestle Dairy Model-535,Grocery,Dairy,Nestle,491.07,280.72,2047,4,2007,FALSE,8/13/2025
1065,Nestle Dairy Model-348,Grocery,Dairy,Nestle,3648.31,2495.18,1428,2.6,1371,TRUE,9/26/2024
